index;SOURCE;Shape_Area;Shape_Leng;canal;canal_govt;canal_pvt;did;dist_name;drnk_wat_f;dstcd;file;gp_name;gpcode;handpump;lake;lake_irr;land_fores;name;no_hh;orig_fid;oth_irr;p_ill;p_lit;p_sc;p_sch;p_st;rang_wat_f;river;river_irr;sdst_name;sdstcd;sid;spring;stat_name;stcd;tank;tank_irr;tap;tehs_name;tid;tot_f;tot_irr;tot_m;tot_p;tot_wk_f;tot_wk_m;tot_wk_p;tubewell;tw_w_el;tw_wo_el;un_irr;vid;vill_code;vlgcd2011;w_fall;well;well_w_el;well_wo_el;UID
10;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000596088394803;0.124354280119;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Bishnupur;728.0;4.0;0.0;1266.0;2876.0;1594.0;0.0;0.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Kadamtala;0002;2000.0;0.0;2142.0;4142.0;160.0;1147.0;1307.0;0.0;0.0;0.0;0.0;1604000200075400;00075400;;0.0;0.0;0.0;0.0;38430
11;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00165543431566;0.20978455266;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Kacharichhara;333.0;1.0;0.0;1457.0;447.0;0.0;0.0;1898.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Damchhara;0004;940.0;0.0;964.0;1904.0;198.0;224.0;422.0;0.0;0.0;0.0;0.0;1604000400079300;00079300;;0.0;0.0;0.0;0.0;38431
12;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00106969156436;0.157066953096;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Bangsul;91.0;3.0;0.0;292.0;201.0;0.0;0.0;493.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Damchhara;0004;246.0;0.0;247.0;493.0;142.0;125.0;267.0;0.0;0.0;0.0;0.0;1604000400078800;00078800;;0.0;0.0;0.0;0.0;38432
13;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000845586551723;0.187564480729;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Sanichhara;461.0;1.0;0.0;692.0;1549.0;41.0;0.0;135.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Kadamtala;0002;1135.0;0.0;1106.0;2241.0;142.0;556.0;698.0;0.0;0.0;0.0;0.0;1604000200075900;00075900;;0.0;0.0;0.0;0.0;38433
14;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000724005920864;0.133328449663;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Rahumchhara;276.0;3.0;0.0;849.0;620.0;5.0;0.0;1348.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Damchhara;0004;745.0;0.0;724.0;1469.0;344.0;359.0;703.0;0.0;0.0;0.0;0.0;1604000400079000;00079000;;0.0;0.0;0.0;0.0;38434
15;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000978997443837;0.140365146399;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Uttar Padmabil;895.0;4.0;0.0;1639.0;3345.0;1802.0;0.0;176.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Panisagar;0003;2411.0;0.0;2573.0;4984.0;206.0;1298.0;1504.0;0.0;0.0;0.0;0.0;1604000300077100;00077100;;0.0;0.0;0.0;0.0;38435
16;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00106905831791;0.15516643136;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Ganganagar;1172.0;2.0;0.0;1706.0;4041.0;883.0;0.0;373.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Panisagar;0003;2759.0;0.0;2988.0;5747.0;394.0;1544.0;1938.0;0.0;0.0;0.0;0.0;1604000300076900;00076900;;0.0;0.0;0.0;0.0;38436
17;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000978724092098;0.179275553588;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Narendranagar;248.0;3.0;0.0;690.0;632.0;0.0;0.0;1195.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Damchhara;0004;645.0;0.0;677.0;1322.0;205.0;352.0;557.0;0.0;0.0;0.0;0.0;1604000400079200;00079200;;0.0;0.0;0.0;0.0;38437
18;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000908727605035;0.154989322364;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Laxminagar;522.0;1.0;0.0;1049.0;1699.0;41.0;0.0;3.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Kadamtala;0002;1382.0;0.0;1366.0;2748.0;67.0;554.0;621.0;0.0;0.0;0.0;0.0;1604000200076100;00076100;;0.0;0.0;0.0;0.0;38438
19;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00101138240488;0.14267739699;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Hurua;2323.0;4.0;0.0;3063.0;9102.0;2332.0;0.0;7.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Kadamtala;0002;5972.0;0.0;6193.0;12165.0;311.0;3029.0;3340.0;0.0;0.0;0.0;0.0;1604000200075800;00075800;;0.0;0.0;0.0;0.0;38439
