index;SOURCE;Shape_Area;Shape_Leng;canal;canal_govt;canal_pvt;did;dist_name;drnk_wat_f;dstcd;file;gp_name;gpcode;handpump;lake;lake_irr;land_fores;name;no_hh;orig_fid;oth_irr;p_ill;p_lit;p_sc;p_sch;p_st;rang_wat_f;river;river_irr;sdst_name;sdstcd;sid;spring;stat_name;stcd;tank;tank_irr;tap;tehs_name;tid;tot_f;tot_irr;tot_m;tot_p;tot_wk_f;tot_wk_m;tot_wk_p;tubewell;tw_w_el;tw_wo_el;un_irr;vid;vill_code;vlgcd2011;w_fall;well;well_w_el;well_wo_el;UID
4542;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000277753657969;0.11415493393;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Nasirpur Bangar;166.0;1.0;0.0;366.0;747.0;108.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;1.0;148.0;1.0;Sonipat;0003;500.0;70.0;613.0;1113.0;219.0;350.0;569.0;1.0;0.0;0.0;0.0;0608000300291400;00291400;;0.0;2.0;0.0;0.0;618487
4543;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00173199645523;0.193468844093;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;2.0;2.0;0.0;0.0;Khewarakheora;1332.0;4.0;0.0;3234.0;4820.0;1293.0;3.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;1.0;29.0;1.0;Sonipat;0003;3610.0;1377.0;4444.0;8054.0;981.0;2186.0;3167.0;2.0;0.0;0.0;0.0;0608000300292400;00292400;;0.0;1.0;0.0;0.0;618488
4544;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000735662064652;0.116057368918;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Mirakpur;168.0;3.0;321.0;400.0;605.0;220.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;0.0;1.0;Sonipat;0003;454.0;92.0;551.0;1005.0;236.0;250.0;486.0;1.0;0.0;0.0;0.0;0608000300292800;00292800;;0.0;2.0;0.0;0.0;618489
4545;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00218015612783;0.238804385125;2.0;0.0;0.0;13;Bhiwani;1.0;;in_bhuvan_village_state_HR.shp;;;2.0;2.0;0.0;0.0;Mundhal Khurd;1410.0;5.0;0.0;3632.0;4275.0;1914.0;4.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;1992.0;1.0;Bhiwani;0002;3606.0;0.0;4301.0;7907.0;1288.0;2118.0;3406.0;2.0;0.0;0.0;0.0;0613000200418700;00418700;;0.0;1.0;0.0;0.0;618490
4546;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00142748036264;0.162213893644;2.0;0.0;0.0;14;Rohtak;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Bhaini Chanderpal;864.0;3.0;0.0;2065.0;2736.0;624.0;2.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;1373.0;1.0;Maham;0001;2183.0;0.0;2618.0;4801.0;976.0;1356.0;2332.0;1.0;0.0;0.0;0.0;0614000100462200;00462200;;0.0;1.0;0.0;0.0;618491
4547;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00334493880252;0.236139967886;0.0;0.0;0.0;13;Bhiwani;1.0;;in_bhuvan_village_state_HR.shp;;;0.0;0.0;0.0;0.0;Rohnat;539.0;1.0;0.0;1632.0;1618.0;1039.0;2.0;0.0;0.0;0.0;0.0;;;06;0.0;HR;;0.0;1260.0;1.0;Bawani Khera;0001;1552.0;200.0;1698.0;3250.0;741.0;883.0;1624.0;0.0;0.0;0.0;0.0;0613000100416700;00416700;;0.0;1.0;0.0;0.0;618492
4548;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000577240148091;0.111524232738;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Ridhao-r;572.0;1.0;26.0;1416.0;2182.0;768.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;481.0;1.0;Kharkhoda;0004;1646.0;16.0;1952.0;3598.0;890.0;1110.0;2000.0;1.0;0.0;0.0;0.0;0608000400299100;00299100;;0.0;1.0;0.0;0.0;618493
4549;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00042459744898;0.0884576069594;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Hasanyarpurtihara Kalan;221.0;4.0;79.0;459.0;938.0;192.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;1.0;130.0;1.0;Sonipat;0003;643.0;0.0;754.0;1397.0;316.0;385.0;701.0;2.0;0.0;0.0;0.0;0608000300290500;00290500;;0.0;2.0;0.0;0.0;618494
4550;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000238053937275;0.100440611329;2.0;0.0;0.0;14;Rohtak;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Kahni .  Biswa;291.0;3.0;2.0;650.0;1078.0;522.0;0.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;805.0;1.0;Rohtak;0002;771.0;0.0;957.0;1728.0;248.0;454.0;702.0;1.0;0.0;0.0;0.0;0614000200471300;00471300;;0.0;1.0;0.0;0.0;618495
4551;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000175730155298;0.0514189738775;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;2.0;2.0;0.0;0.0;Kishora;72.0;5.0;62.0;172.0;304.0;95.0;0.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;8.0;1.0;Sonipat;0003;218.0;75.0;258.0;476.0;124.0;141.0;265.0;2.0;0.0;0.0;0.0;0608000300288100;00288100;;0.0;2.0;0.0;0.0;618496
